invoice_number,vendor_name,gst_number,invoice_category,payment_method,invoice_amount,tax_amount,payment_terms,invoice_date,due_date,vendor_frequency,duplicate_invoice,gst_valid,tax_mismatch,date_anomaly,amount_deviation,fraud
INV-104461,Apex Supplies,21ATQXT3716PKZ3,Maintenance,Cheque,83139.66,14965.14,30,2025-11-09 12:15:35.226672,2025-12-09 12:15:35.226672,79,0,1,0,0,1.45,0
INV-104462,Apex Supplies,12NIFGQ1281CUZZ,Maintenance,Bank Transfer,85002.25,15300.4,15,2025-09-11 12:15:35.226682,2025-09-26 12:15:35.226682,80,0,1,0,0,1.15,0
INV-104463,Vertex Systems,33UYBAP9896TYZ4,Consulting,Cheque,65234.1,11742.14,45,2025-10-10 12:15:35.226693,2025-09-13 12:15:35.226693,58,0,1,0,1,0.64,1
INV-104464,XYZ Solutions,16WFUDY1368NBZL,Software,UPI,17498.75,3149.78,60,2026-02-12 12:15:35.226705,2026-04-13 12:15:35.226705,75,0,1,0,0,1.29,0
INV-104465,Vertex Systems,INVALIDGST,Electronics,Credit Card,49272.97,8869.13,15,2025-12-21 12:15:35.226714,2026-01-05 12:15:35.226714,5,0,0,0,0,0.7,1
INV-104466,Prime Electronics,28WVWKE4225XTZE,Hardware,UPI,24145.39,4346.17,30,2025-09-24 12:15:35.226724,2025-09-22 12:15:35.226724,70,0,1,0,1,1.35,1
INV-104467,ABC Technologies,20OVJYC1655UJZU,Consulting,UPI,8698.79,1565.78,30,2025-07-08 12:15:35.226736,2025-07-04 12:15:35.226736,25,0,1,0,1,0.84,1
INV-104468,XYZ Solutions,30RFLZW1213D4Z4,Software,UPI,59476.1,10705.7,45,2026-06-05 12:15:35.226746,2026-05-15 12:15:35.226746,76,0,1,0,1,0.64,1
INV-104469,Future Innovations,22HWCQK0989GTZ2,Software,Cheque,32887.77,5919.8,15,2025-11-01 12:15:35.226757,2025-11-16 12:15:35.226757,42,0,1,0,0,0.87,0
INV-104470,XYZ Solutions,35VYYWR1709LKZF,Software,Credit Card,95810.69,43448.14,30,2025-09-20 12:15:35.226766,2025-10-20 12:15:35.226766,79,0,1,1,0,0.83,1
INV-104471,Vertex Systems,37BAMAX3656ADZ9,Hardware,Bank Transfer,89292.93,16072.73,45,2025-12-29 12:15:35.226777,2026-02-12 12:15:35.226777,89,0,1,0,0,0.89,0
INV-104472,Vertex Systems,28AJNTK0944DQZZ,Consulting,Cheque,23718.29,4269.29,45,2026-04-11 12:15:35.226785,2026-05-26 12:15:35.226785,17,0,1,0,0,0.74,0
INV-104473,Apex Supplies,27RPPLX3322LOZV,Maintenance,Cheque,60377.26,10867.91,45,2025-09-06 12:15:35.226794,2025-10-21 12:15:35.226794,4,0,1,0,0,0.71,0
INV-104474,Prime Electronics,15YBJRN7821O6ZT,Hardware,Bank Transfer,14082.54,2534.86,60,2025-09-30 12:15:35.226804,2025-11-29 12:15:35.226804,65,0,1,0,0,0.94,0
INV-104475,Vertex Systems,37ZPUUH6728BWZB,Electronics,Bank Transfer,46825.22,8428.54,60,2025-09-05 12:15:35.226814,2025-11-04 12:15:35.226814,65,0,1,0,0,0.69,0
INV-104476,TechNova,29AZUHI2050IAZS,Hardware,Cheque,84680.12,15242.42,60,2025-12-12 12:15:35.226822,2026-02-10 12:15:35.226822,46,0,1,0,0,1.38,0
INV-104477,XYZ Solutions,34YMCWX6252SGZB,Software,Cheque,15923.89,2866.3,60,2026-01-01 12:15:35.226832,2026-03-02 12:15:35.226832,56,1,1,0,0,1.3,1
INV-104478,Bluechip Enterprises,GST-ERROR,Maintenance,UPI,5960.61,1072.91,60,2025-12-10 12:15:35.226843,2026-02-08 12:15:35.226843,60,0,0,0,0,1.38,1
INV-104479,Global Traders,12HKBAE4461AWZP,Hardware,Bank Transfer,95430.96,17177.57,30,2026-05-02 12:15:35.226853,2026-06-01 12:15:35.226853,73,0,1,0,0,0.54,0
INV-104480,Vertex Systems,11KXHTY8577VQZ2,Hardware,Credit Card,25775.98,4639.68,30,2025-10-04 12:15:35.226863,2025-11-03 12:15:35.226863,42,0,1,0,0,1.2,0
INV-104481,Vertex Systems,12RDNDF2998POZ3,Hardware,UPI,67653.17,12177.57,45,2026-05-02 12:15:35.226871,2026-06-16 12:15:35.226871,73,0,1,0,0,7.32,1
INV-104482,Global Traders,35XCYCQ1492IRZO,Consulting,Bank Transfer,44924.66,8086.44,45,2026-03-08 12:15:35.226881,2026-04-22 12:15:35.226881,85,1,1,0,0,0.89,1
INV-104483,Bluechip Enterprises,31QNDBY2645NWZ6,Electronics,UPI,8305.21,1494.94,15,2025-11-22 12:15:35.226891,2025-12-07 12:15:35.226891,95,0,1,0,0,0.98,0
INV-104484,Global Traders,20EJGMV0618AXZ7,Electronics,Credit Card,93013.56,27864.56,60,2025-12-09 12:15:35.226902,2026-02-07 12:15:35.226902,24,0,1,1,0,1.37,1
INV-104485,Future Innovations,21MJVUZ4972E6ZF,Maintenance,UPI,17631.78,3173.72,45,2025-10-17 12:15:35.226914,2025-09-22 12:15:35.226914,28,0,1,0,1,1.38,1
INV-104486,Bluechip Enterprises,33KBYHA6788ISZC,Electronics,UPI,43260.67,7786.92,30,2025-11-23 12:15:35.226925,2025-12-23 12:15:35.226925,57,0,1,0,0,1.31,0
INV-104487,Vertex Systems,19SHFIM5439Y2Z5,Software,UPI,52049.53,9368.92,15,2025-12-09 12:15:35.226934,2025-12-24 12:15:35.226934,36,0,1,0,0,1.44,0
INV-104488,Future Innovations,14MPJOX9996OPZJ,Consulting,Bank Transfer,40956.73,7372.21,15,2025-06-23 12:15:35.226944,2025-07-08 12:15:35.226944,22,0,1,0,0,1.47,0
INV-104489,Skyline Pvt Ltd,35JVZKB2256RLZU,Software,Credit Card,51099.47,9197.9,30,2026-02-08 12:15:35.226954,2026-03-10 12:15:35.226954,12,0,1,0,0,1.4,0
INV-104490,XYZ Solutions,29KSKNX4004G9ZA,Hardware,Bank Transfer,90299.82,16253.97,45,2025-07-03 12:15:35.226963,2025-08-17 12:15:35.226963,76,0,1,0,0,0.85,0
INV-104491,ABC Technologies,35JKMEK1585BOZZ,Electronics,Credit Card,22590.61,4066.31,15,2025-07-21 12:15:35.226972,2025-08-05 12:15:35.226972,41,1,1,0,0,1.22,1
INV-104492,Prime Electronics,37ZSDDT0700ZHZK,Electronics,Credit Card,9792.63,1762.67,45,2026-04-13 12:15:35.226982,2026-05-28 12:15:35.226982,69,1,1,0,0,1.47,1
INV-104493,Future Innovations,27EGONR2281XDZW,Consulting,Bank Transfer,75151.32,13527.24,30,2025-07-31 12:15:35.226992,2025-08-30 12:15:35.226992,34,0,1,0,0,2.89,1
INV-104494,Skyline Pvt Ltd,25NQEPA3722SZZF,Hardware,Cheque,34226.19,6160.71,15,2026-03-01 12:15:35.227005,2026-03-16 12:15:35.227005,22,0,1,0,0,0.99,0
INV-104495,TechNova,GST123,Hardware,Bank Transfer,40840.43,7351.28,45,2026-02-02 12:15:35.227014,2026-03-19 12:15:35.227014,59,0,0,0,0,1.08,1
INV-104496,Prime Electronics,11RSAGH9122DGZV,Maintenance,Bank Transfer,7963.92,1433.51,15,2025-08-13 12:15:35.227029,2025-08-28 12:15:35.227029,73,0,1,0,0,0.91,0
INV-104497,Skyline Pvt Ltd,20GDREZ4468HJZO,Consulting,Cheque,8072.23,1453.0,15,2025-09-17 12:15:35.227040,2025-10-02 12:15:35.227040,22,0,1,0,0,5.4,1
INV-104498,Global Traders,23GCVNP8797QDZ4,Electronics,Credit Card,86666.64,15600.0,45,2026-01-06 12:15:35.227051,2026-02-20 12:15:35.227051,46,0,1,0,0,1.07,0
INV-104499,TechNova,21GRQMO8756V9ZJ,Consulting,Credit Card,79234.64,14262.24,15,2025-07-20 12:15:35.227060,2025-08-04 12:15:35.227060,76,0,1,0,0,0.67,0
INV-104500,XYZ Solutions,24ZYUGM8475JHZ4,Software,Credit Card,93991.23,16918.42,45,2026-03-18 12:15:35.227069,2026-05-02 12:15:35.227069,66,0,1,0,0,1.06,0
INV-104501,Vertex Systems,18OERSM7733E2ZY,Electronics,Cheque,52018.84,9363.39,45,2026-03-12 12:15:35.227078,2026-02-27 12:15:35.227078,57,0,1,0,1,1.04,1
INV-104502,Prime Electronics,13ZITTR3110C9Z3,Electronics,Bank Transfer,7775.29,1399.55,45,2026-05-27 12:15:35.227090,2026-07-11 12:15:35.227090,32,0,1,0,0,1.24,0
INV-104503,Prime Electronics,22AIYDH4024VEZJ,Electronics,Bank Transfer,96848.53,25296.93,45,2025-12-07 12:15:35.227099,2026-01-21 12:15:35.227099,54,0,1,1,0,0.58,1
INV-104504,Future Innovations,ABCDE,Electronics,UPI,9437.52,1698.75,30,2025-07-29 12:15:35.227109,2025-08-28 12:15:35.227109,88,0,0,0,0,0.54,1
INV-104505,TechNova,33LWXRI6257Y2ZF,Maintenance,UPI,38814.18,6986.55,60,2026-05-03 12:15:35.227120,2026-07-02 12:15:35.227120,75,0,1,0,0,0.96,0
INV-104506,TechNova,35JSKNL4271YRZI,Maintenance,UPI,85308.85,15355.59,30,2025-10-24 12:15:35.227131,2025-11-23 12:15:35.227131,21,1,1,0,0,0.74,1
INV-104507,Vertex Systems,36FAMMZ8831KMZ0,Software,Credit Card,38090.84,6856.35,30,2026-03-02 12:15:35.227143,2026-04-01 12:15:35.227143,71,0,1,0,0,0.82,0
INV-104508,TechNova,11ABCVJ5762XGZU,Consulting,Credit Card,10330.95,1859.57,30,2025-10-02 12:15:35.227153,2025-11-01 12:15:35.227153,37,0,1,0,0,0.94,0
INV-104509,ABC Technologies,24FJRAX6551X7ZQ,Hardware,UPI,1487.65,267.78,45,2025-07-07 12:15:35.227162,2025-08-21 12:15:35.227162,64,0,1,0,0,0.99,0
INV-104510,Global Traders,26ESHWG8717WQZP,Hardware,Bank Transfer,42669.25,7680.47,30,2025-10-14 12:15:35.227172,2025-11-13 12:15:35.227172,83,0,1,0,0,5.95,1
INV-104511,Bluechip Enterprises,14CMGJY6220ZZZL,Hardware,Bank Transfer,30744.76,5534.06,45,2026-01-17 12:15:35.227183,2026-01-14 12:15:35.227183,94,0,1,0,1,0.79,1
INV-104512,TechNova,27OUDEZ2244KTZK,Software,Bank Transfer,96940.66,17449.32,45,2026-01-09 12:15:35.227194,2026-02-23 12:15:35.227194,77,0,1,0,0,0.86,0
INV-104513,ABC Technologies,26ZDUFA9147PUZ8,Consulting,UPI,24312.16,4376.19,15,2025-06-28 12:15:35.227203,2025-07-13 12:15:35.227203,70,0,1,0,0,0.58,0
INV-104514,Bluechip Enterprises,24SJFSS8740Z0Z6,Hardware,Cheque,91460.92,16462.97,15,2025-07-19 12:15:35.227212,2025-08-03 12:15:35.227212,6,0,1,0,0,0.86,0
INV-104515,Vertex Systems,27JBRDA5679W5ZY,Hardware,Cheque,48259.47,8686.7,45,2026-04-23 12:15:35.227221,2026-06-07 12:15:35.227221,98,0,1,0,0,0.96,0
INV-104516,Prime Electronics,28CYZAD6753NSZ9,Maintenance,Credit Card,66354.56,11943.82,60,2026-03-21 12:15:35.227231,2026-05-20 12:15:35.227231,10,0,1,0,0,0.79,0
INV-104517,TechNova,24VIPTB8664MKZT,Hardware,Bank Transfer,49122.52,8842.05,15,2025-09-08 12:15:35.227240,2025-09-23 12:15:35.227240,8,0,1,0,0,1.28,0
INV-104518,Apex Supplies,22GEJHY6991GYZK,Software,Cheque,97049.32,17468.88,60,2025-10-24 12:15:35.227249,2025-12-23 12:15:35.227249,96,0,1,0,0,1.21,0
INV-104519,XYZ Solutions,29EZZXS4816BLZB,Consulting,Credit Card,46882.8,8438.9,60,2026-06-12 12:15:35.227258,2026-08-11 12:15:35.227258,5,0,1,0,0,1.46,0
INV-104520,XYZ Solutions,18FIZVC6737ZEZ4,Maintenance,Cheque,15781.55,2840.68,15,2026-01-24 12:15:35.227268,2026-02-08 12:15:35.227268,26,0,1,0,0,1.24,0
INV-104521,Vertex Systems,21VKTYI9351P9ZV,Electronics,Credit Card,53875.56,9697.6,30,2025-08-19 12:15:35.227277,2025-09-18 12:15:35.227277,66,0,1,0,0,1.44,0
INV-104522,Bluechip Enterprises,23QQVYK1190NPZ8,Consulting,Bank Transfer,57041.11,10267.4,45,2026-05-14 12:15:35.227286,2026-06-28 12:15:35.227286,48,1,1,0,0,0.93,1
INV-104523,XYZ Solutions,19DUEJX0570CLZQ,Electronics,Credit Card,13157.79,2368.4,60,2026-01-05 12:15:35.227295,2026-03-06 12:15:35.227295,58,0,1,0,0,6.22,1
INV-104524,Bluechip Enterprises,14PHSEQ8663ZXZG,Software,UPI,67178.77,14021.47,45,2025-06-28 12:15:35.227306,2025-08-12 12:15:35.227306,96,0,1,1,0,1.04,1
INV-104525,TechNova,35UPGIG0247DKZB,Consulting,Bank Transfer,92641.46,16675.46,60,2025-07-03 12:15:35.227317,2025-09-01 12:15:35.227317,51,0,1,0,0,0.84,0
INV-104526,Prime Electronics,33OPKXR9315AJZB,Electronics,Cheque,6848.87,1232.8,60,2026-01-03 12:15:35.227328,2026-03-04 12:15:35.227328,11,0,1,0,0,0.8,0
INV-104527,Bluechip Enterprises,25MNRUK8204C6ZX,Hardware,Credit Card,53802.42,9684.44,60,2025-08-29 12:15:35.227337,2025-10-28 12:15:35.227337,86,0,1,0,0,0.79,0
INV-104528,TechNova,23QCAPN2069Y9ZO,Consulting,Credit Card,70917.01,12765.06,60,2025-10-11 12:15:35.227349,2025-12-10 12:15:35.227349,96,0,1,0,0,1.35,0
INV-104529,TechNova,27TCXLL1183FAZ8,Maintenance,Bank Transfer,2545.7,458.23,30,2026-01-14 12:15:35.227358,2026-02-13 12:15:35.227358,66,0,1,0,0,1.41,0
INV-104530,Global Traders,25AOPEO2969PEZ7,Consulting,Bank Transfer,38899.76,7001.96,60,2025-07-11 12:15:35.227367,2025-09-09 12:15:35.227367,84,0,1,0,0,0.82,0
INV-104531,XYZ Solutions,22SAPYH2570Z0ZC,Maintenance,Cheque,73036.26,13146.53,60,2026-01-22 12:15:35.227376,2026-03-23 12:15:35.227376,40,1,1,0,0,0.99,1
INV-104532,Prime Electronics,29EBUAC0560AWZV,Hardware,UPI,56715.42,10208.78,60,2025-06-30 12:15:35.227386,2025-08-29 12:15:35.227386,96,0,1,0,0,1.0,0
INV-104533,Vertex Systems,35FSATD5730KAZ8,Maintenance,Bank Transfer,9479.56,1706.32,15,2025-09-29 12:15:35.227395,2025-10-14 12:15:35.227395,57,0,1,0,0,1.41,0
INV-104534,TechNova,14SUQJX7914Q4ZT,Maintenance,Cheque,86879.92,15638.39,30,2026-03-14 12:15:35.227404,2026-04-13 12:15:35.227404,35,0,1,0,0,0.73,0
INV-104535,XYZ Solutions,17UFRZO6319MAZM,Software,UPI,51012.7,9182.29,15,2025-10-23 12:15:35.227415,2025-11-07 12:15:35.227415,43,0,1,0,0,1.24,0
INV-104536,Prime Electronics,21SSJFH3296QLZH,Hardware,Bank Transfer,92033.03,16565.95,60,2025-07-03 12:15:35.227424,2025-09-01 12:15:35.227424,77,0,1,0,0,0.62,0
INV-104537,Global Traders,16JCYZJ7299CLZG,Software,UPI,86462.01,15563.16,30,2025-10-06 12:15:35.227435,2025-10-01 12:15:35.227435,60,0,1,0,1,1.24,1
INV-104538,XYZ Solutions,37RQYYN2621THZ5,Maintenance,Bank Transfer,85413.71,15374.47,45,2026-01-30 12:15:35.227446,2026-03-16 12:15:35.227446,31,0,1,0,0,1.47,0
INV-104539,Bluechip Enterprises,31EWFWO1275PXZW,Consulting,Credit Card,97922.17,17625.99,30,2026-06-02 12:15:35.227455,2026-07-02 12:15:35.227455,97,1,1,0,0,1.4,1
INV-104540,Prime Electronics,34EFFPO2994QJZ3,Software,UPI,62367.01,11226.06,60,2025-08-25 12:15:35.227464,2025-10-24 12:15:35.227464,53,0,1,0,0,1.42,0
INV-104541,XYZ Solutions,35GLYJC4689NJZ3,Hardware,Bank Transfer,27820.82,5007.75,45,2025-08-30 12:15:35.227474,2025-10-14 12:15:35.227474,35,0,1,0,0,0.82,0
INV-104542,Bluechip Enterprises,15FMKMX8333TEZR,Electronics,Bank Transfer,38219.21,6879.46,45,2025-11-02 12:15:35.227484,2025-12-17 12:15:35.227484,48,0,1,0,0,1.3,0
INV-104543,Skyline Pvt Ltd,24NGQHW5527REZV,Consulting,Bank Transfer,13772.18,2478.99,45,2025-10-05 12:15:35.227493,2025-11-19 12:15:35.227493,24,0,1,0,0,0.58,0
INV-104544,TechNova,28UFJUT7360U1Z4,Electronics,UPI,99132.33,17843.82,60,2026-04-14 12:15:35.227502,2026-06-13 12:15:35.227502,77,0,1,0,0,0.62,0
INV-104545,Vertex Systems,29SLBXL8785KUZ8,Hardware,Credit Card,98907.24,29881.0,30,2025-07-22 12:15:35.227510,2025-08-21 12:15:35.227510,97,0,1,1,0,0.62,1
INV-104546,Vertex Systems,25UNCMQ5841IRZ0,Consulting,UPI,73166.33,13169.94,60,2026-02-18 12:15:35.227521,2026-02-14 12:15:35.227521,23,0,1,0,1,1.02,1
INV-104547,Skyline Pvt Ltd,20FCJFE5787M7ZF,Electronics,Credit Card,8546.21,1538.32,15,2025-11-21 12:15:35.227532,2025-12-06 12:15:35.227532,67,0,1,0,0,1.32,0
INV-104548,Global Traders,33CRAVC0237PZZS,Maintenance,UPI,57460.19,10342.83,15,2025-10-16 12:15:35.227541,2025-10-31 12:15:35.227541,28,0,1,0,0,1.33,0
INV-104549,Bluechip Enterprises,12345,Maintenance,UPI,33356.28,6004.13,60,2025-10-12 12:15:35.227550,2025-12-11 12:15:35.227550,89,0,0,0,0,1.09,1
INV-104550,Future Innovations,17TILCC1660KVZ2,Hardware,UPI,12466.17,2243.91,15,2026-06-16 12:15:35.227561,2026-07-01 12:15:35.227561,53,0,1,0,0,1.26,0
INV-104551,Bluechip Enterprises,34BPXDX5085QKZI,Consulting,UPI,83897.64,15101.58,60,2026-03-04 12:15:35.227571,2026-05-03 12:15:35.227571,95,0,1,0,0,1.11,0
INV-104552,Global Traders,30QCAOU7895J9ZX,Consulting,Bank Transfer,5366.06,965.89,60,2026-05-12 12:15:35.227580,2026-07-11 12:15:35.227580,87,1,1,0,0,0.66,1
INV-104553,Global Traders,31AUDZI0318QJZI,Software,Credit Card,70709.0,12727.62,15,2025-12-30 12:15:35.227589,2026-01-14 12:15:35.227589,11,0,1,0,0,1.34,0
INV-104554,Apex Supplies,37HQMTE9148MPZJ,Hardware,Bank Transfer,83527.74,15034.99,30,2025-09-02 12:15:35.227598,2025-10-02 12:15:35.227598,30,0,1,0,0,1.27,0
INV-104555,ABC Technologies,22CZPUN6135JOZA,Consulting,Credit Card,4597.11,827.48,60,2026-01-17 12:15:35.227607,2026-03-18 12:15:35.227607,31,0,1,0,0,1.06,0
INV-104556,Future Innovations,30ZAIKO4878B3ZV,Electronics,Bank Transfer,82513.64,14852.46,45,2026-05-09 12:15:35.227618,2026-06-23 12:15:35.227618,42,0,1,0,0,1.35,0
INV-104557,Global Traders,36LATTB6059RKZR,Consulting,UPI,42078.17,7574.07,15,2026-05-04 12:15:35.227627,2026-05-19 12:15:35.227627,98,0,1,0,0,0.76,0
INV-104558,Global Traders,18GFIYI0429HPZ7,Software,Bank Transfer,6940.42,1249.28,15,2025-10-05 12:15:35.227637,2025-10-20 12:15:35.227637,50,0,1,0,0,0.58,0
INV-104559,Global Traders,16QHFWM9581JCZU,Software,Cheque,82622.96,14872.13,30,2026-06-08 12:15:35.227646,2026-07-08 12:15:35.227646,21,0,1,0,0,0.98,0
INV-104560,Vertex Systems,14YZDCD1015VKZD,Electronics,Bank Transfer,67004.35,12060.78,60,2025-11-28 12:15:35.227655,2026-01-27 12:15:35.227655,68,0,1,0,0,1.08,0
INV-104561,Future Innovations,29AQZLH5865RPZ9,Electronics,Credit Card,52007.45,9361.34,60,2026-03-03 12:15:35.227664,2026-05-02 12:15:35.227664,85,0,1,0,0,0.93,0
INV-104562,XYZ Solutions,36LKQKB3584WHZI,Electronics,UPI,50906.21,9163.12,30,2026-01-08 12:15:35.227673,2026-02-07 12:15:35.227673,78,0,1,0,0,0.72,0
INV-104563,Apex Supplies,14TDLUP0229SZZA,Hardware,UPI,34327.62,6178.97,45,2026-01-11 12:15:35.227684,2026-02-25 12:15:35.227684,54,0,1,0,0,1.23,0
INV-104564,ABC Technologies,10BWBWU1792GBZE,Maintenance,Cheque,48461.5,8723.07,30,2025-11-10 12:15:35.227694,2025-10-24 12:15:35.227694,46,0,1,0,1,0.85,1
INV-104565,ABC Technologies,10OHKKM7876DTZ7,Hardware,Cheque,17570.04,3162.61,15,2026-06-15 12:15:35.227705,2026-06-30 12:15:35.227705,22,0,1,0,0,1.46,0
INV-104566,Bluechip Enterprises,34VWDKE5204Y1ZX,Hardware,Cheque,55413.54,9974.44,45,2025-07-07 12:15:35.227714,2025-08-21 12:15:35.227714,67,0,1,0,0,0.87,0
INV-104567,TechNova,INVALIDGST,Electronics,UPI,76248.43,13724.72,45,2025-11-29 12:15:35.227724,2026-01-13 12:15:35.227724,15,0,0,0,0,0.79,1
INV-104568,Future Innovations,17QLVJL9428IJZN,Maintenance,Credit Card,18645.66,3356.22,15,2025-08-13 12:15:35.227735,2025-08-28 12:15:35.227735,99,0,1,0,0,0.6,0
INV-104569,Skyline Pvt Ltd,17MECQX3746TTZJ,Hardware,Credit Card,38047.43,6848.54,60,2026-03-30 12:15:35.227744,2026-05-29 12:15:35.227744,10,0,1,0,0,1.11,0
INV-104570,Apex Supplies,19QUQUZ1711P0Z3,Hardware,UPI,52765.2,9497.74,45,2025-07-23 12:15:35.227753,2025-07-20 12:15:35.227753,24,0,1,0,1,0.67,1
INV-104571,Apex Supplies,23FZUOS7678FPZ8,Software,Cheque,67865.77,12215.84,15,2025-10-27 12:15:35.227764,2025-11-11 12:15:35.227764,63,0,1,0,0,7.86,1
INV-104572,ABC Technologies,13YRGRA7777MYZ0,Software,Bank Transfer,45117.8,8121.2,15,2026-02-14 12:15:35.227777,2026-03-01 12:15:35.227777,73,0,1,0,0,1.31,0
INV-104573,XYZ Solutions,15DLJCH7758DSZ9,Hardware,Credit Card,31290.84,5632.35,60,2025-09-22 12:15:35.227786,2025-11-21 12:15:35.227786,25,0,1,0,0,1.35,0
INV-104574,TechNova,25QBRRN0580LLZ9,Software,Bank Transfer,18935.42,3408.38,60,2026-01-22 12:15:35.227794,2026-03-23 12:15:35.227794,87,0,1,0,0,7.35,1
INV-104575,XYZ Solutions,12OBXYA3558E2ZS,Software,Bank Transfer,48621.29,8751.83,30,2025-10-17 12:15:35.227804,2025-11-16 12:15:35.227804,86,0,1,0,0,0.93,0
INV-104576,Skyline Pvt Ltd,21WKZRP4308WGZ4,Electronics,Cheque,31566.45,5681.96,15,2025-10-28 12:15:35.227814,2025-11-12 12:15:35.227814,34,0,1,0,0,0.58,0
INV-104577,Bluechip Enterprises,GST123,Maintenance,Bank Transfer,24617.92,4431.23,60,2025-12-06 12:15:35.227823,2026-02-04 12:15:35.227823,18,0,0,0,0,0.63,1
INV-104578,ABC Technologies,34SBWLC0889XHZJ,Maintenance,UPI,57261.98,10307.16,45,2026-02-07 12:15:35.227833,2026-03-24 12:15:35.227833,8,0,1,0,0,1.47,0
INV-104579,Vertex Systems,37BGMXD1591TSZQ,Electronics,UPI,42061.98,7571.16,30,2025-12-23 12:15:35.227844,2026-01-22 12:15:35.227844,79,0,1,0,0,1.43,0
INV-104580,Bluechip Enterprises,37PPKHJ4381TTZA,Hardware,Cheque,27989.88,5038.18,30,2025-11-24 12:15:35.227854,2025-12-24 12:15:35.227854,100,0,1,0,0,1.28,0
INV-104581,Future Innovations,22BKCWT4041N0ZX,Maintenance,Bank Transfer,28330.88,5099.56,30,2025-09-01 12:15:35.227863,2025-10-01 12:15:35.227863,88,0,1,0,0,1.15,0
INV-104582,Prime Electronics,21MNKYT4250V0ZA,Software,Bank Transfer,35337.6,6360.77,15,2026-06-17 12:15:35.227873,2026-07-02 12:15:35.227873,82,1,1,0,0,0.89,1
INV-104583,Future Innovations,GST-ERROR,Software,Cheque,22128.82,3983.19,15,2026-05-12 12:15:35.227882,2026-05-27 12:15:35.227882,95,0,0,0,0,0.74,1
INV-104584,TechNova,28VXNJY7392E9ZA,Consulting,Credit Card,92601.66,16668.3,45,2025-08-30 12:15:35.227892,2025-10-14 12:15:35.227892,95,1,1,0,0,1.31,1
INV-104585,Apex Supplies,30MGLUV5405EQZW,Hardware,Bank Transfer,95029.25,17105.26,15,2025-12-08 12:15:35.227902,2025-12-23 12:15:35.227902,99,0,1,0,0,1.34,0
INV-104586,XYZ Solutions,GST123,Maintenance,Cheque,50571.48,9102.87,60,2026-03-16 12:15:35.227912,2026-05-15 12:15:35.227912,73,0,0,0,0,0.86,1
INV-104587,XYZ Solutions,36QALOO2506WJZ7,Consulting,Credit Card,28161.28,5069.03,45,2026-01-30 12:15:35.227922,2026-03-16 12:15:35.227922,19,0,1,0,0,0.89,0
INV-104588,ABC Technologies,19CHSYK7806AEZL,Electronics,UPI,97658.96,17578.61,60,2025-08-12 12:15:35.227932,2025-07-31 12:15:35.227932,66,0,1,0,1,0.94,1
INV-104589,XYZ Solutions,30BZICC9100K4ZR,Software,Cheque,72241.51,13003.47,45,2026-06-08 12:15:35.227943,2026-07-23 12:15:35.227943,74,0,1,0,0,0.79,0
INV-104590,Prime Electronics,16GSQFT2288KEZY,Software,Cheque,66660.59,11998.91,45,2026-06-04 12:15:35.227952,2026-07-19 12:15:35.227952,83,0,1,0,0,1.13,0
INV-104591,ABC Technologies,12345,Hardware,UPI,21510.88,3871.96,60,2025-12-23 12:15:35.227963,2026-02-21 12:15:35.227963,78,0,0,0,0,1.13,1
INV-104592,Future Innovations,29RTREP1020S2Z2,Consulting,Bank Transfer,51815.87,9326.86,15,2025-10-10 12:15:35.227973,2025-10-25 12:15:35.227973,76,0,1,0,0,1.0,0
INV-104593,XYZ Solutions,18GYESZ1669B5ZO,Consulting,UPI,82747.26,14894.51,15,2026-01-25 12:15:35.227983,2026-02-09 12:15:35.227983,1,1,1,0,0,1.02,1
INV-104594,Vertex Systems,12345,Hardware,Bank Transfer,9158.86,1648.59,15,2025-12-31 12:15:35.227995,2026-01-15 12:15:35.227995,72,0,0,0,0,0.88,1
INV-104595,Global Traders,23MNZSZ8560E8Z5,Software,Credit Card,59797.4,10763.53,30,2025-11-10 12:15:35.228005,2025-12-10 12:15:35.228005,46,0,1,0,0,2.01,1
INV-104596,Bluechip Enterprises,15DBWVX9801X8ZT,Consulting,Credit Card,99179.83,17852.37,30,2025-06-25 12:15:35.228015,2025-07-25 12:15:35.228015,39,0,1,0,0,1.07,0
INV-104597,ABC Technologies,28YAQXT0854D3ZI,Hardware,Cheque,21236.1,3822.5,45,2025-11-02 12:15:35.228034,2025-12-17 12:15:35.228034,31,0,1,0,0,1.47,0
INV-104598,ABC Technologies,11MWQAC2386UQZY,Electronics,Cheque,40295.43,7253.18,30,2025-12-07 12:15:35.228044,2026-01-06 12:15:35.228044,67,0,1,0,0,1.31,0
INV-104599,Global Traders,23VGXJO9844K1ZF,Consulting,Cheque,29410.12,5293.82,45,2026-06-17 12:15:35.228053,2026-08-01 12:15:35.228053,40,0,1,0,0,0.87,0
INV-104600,Vertex Systems,29HWKSZ4131JZZ2,Consulting,Bank Transfer,75283.72,13551.07,30,2026-03-06 12:15:35.228062,2026-04-05 12:15:35.228062,15,0,1,0,0,0.78,0
INV-104601,Bluechip Enterprises,23FTJYI3481P2ZP,Electronics,Bank Transfer,81642.2,14695.6,45,2025-09-21 12:15:35.228072,2025-11-05 12:15:35.228072,100,0,1,0,0,1.15,0
INV-104602,XYZ Solutions,16BZAQV2276CJZA,Software,Credit Card,11798.69,2123.76,15,2025-10-25 12:15:35.228082,2025-11-09 12:15:35.228082,23,1,1,0,0,0.86,1
