invoice_number,purchase_order,vendor_id,vendor_name,gst_number,category,country,state,currency,invoice_amount,gst_percentage,tax_amount,discount_percent,discount_amount,subtotal,total_amount,payment_method,payment_terms,payment_status,invoice_date,due_date,invoice_description,vendor_frequency,vendor_risk,blacklisted,duplicate_invoice,duplicate_po,gst_valid,tax_mismatch,date_anomaly,amount_anomaly,payment_anomaly,vendor_mismatch,currency_mismatch,risk_score,fraud
INV-2026-005499,PO-2026-005499,VEN1068,Sigma Consulting,08DYFMB3906CFZC,Software,India,RJ,INR,65164.32,18,11729.58,10,6516.43,58647.89,70377.47,NEFT,30,Pending,2026-04-17,2026-05-17,Office Furniture Purchase,125,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005500,PO-2026-005500,VEN1050,Prime Software,19OVPOL1587RSZD,Consulting,India,WB,INR,71763.86,18,12917.49,0,0.0,71763.86,84681.35,NEFT,30,Paid,2026-06-30,2026-07-30,Laptop Procurement,146,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005501,PO-2026-005501,VEN1042,Sigma Private Limited,24SPHQM4950W7ZT,Hardware,India,GJ,GBP,141389.74,18,25450.15,10,14138.97,127250.77,152700.92,UPI,30,Overdue,2026-03-25,2026-04-24,Annual Maintenance Contract,133,Low,False,0,0,1,0,0,0,0,0,1,0,0
INV-2026-005502,PO-2026-005502,VEN1070,Delta Services,27ELCFF1383N8ZX,Consulting,India,MH,INR,161513.07,18,29072.35,0,0.0,161513.07,190585.42,NEFT,60,Processing,2025-07-08,2025-09-06,Printer Cartridge Supply,144,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005729,PO-2026-005503,VEN1028,Bluechip Consulting,08EHVXE8524XGZP,Maintenance,India,RJ,INR,40069.64,18,7212.54,0,0.0,40069.64,47282.18,RTGS,15,Overdue,2025-08-03,2025-08-18,Office Furniture Purchase,94,Medium,False,1,0,1,0,0,0,0,0,0,30,0
INV-2026-005504,PO-2026-005504,VEN1090,Vertex Technologies,29TVPPP5141FCZV,Office Supplies,India,KA,INR,115759.49,12,3196.93,5,1332.05,25309.01,28505.94,UPI,60,Failed,2026-06-13,2026-05-31,Cyber Security Audit,146,Low,False,0,0,1,0,1,1,1,0,0,50,0
INV-2026-005505,PO-2026-008115,VEN1065,Apex Enterprises,07MFZWQ7205URZJ,Office Supplies,India,DL,EUR,12666.66,12,1520.0,5,633.33,12033.33,13553.33,NEFT,15,Failed,2025-11-08,2025-11-23,Cyber Security Audit,68,Low,False,0,1,1,0,0,0,1,0,1,35,0
INV-2026-005506,PO-2026-005506,VEN1060,Future Electronics,29DXMRR9575X2ZQ,Cloud Services,India,KA,INR,26017.12,18,4683.08,10,2601.71,23415.41,28098.49,UPI,60,Paid,2025-10-26,2025-12-25,Cyber Security Audit,101,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005507,PO-2026-005507,VEN1096,ABC Technologies,27PYYMI5544SBZS,Software,India,MH,INR,38857.59,18,6994.37,5,1942.88,36914.71,43909.08,UPI,30,Paid,2025-10-19,2025-11-18,Annual Maintenance Contract,95,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005920,PO-2026-002640,VEN1098,Vision Solutions,36HPMQP9221E8ZL,Electronics,India,TS,EUR,339214.92,28,20332.88,10,7261.74,65355.7,85688.58,Cheque,30,Paid,2026-05-22,2026-06-21,Cloud Storage Expansion,44,Low,False,1,1,1,0,0,1,0,0,1,70,1
INV-2026-005509,PO-2026-005509,VEN1082,Zenith Services,07AOEQV5055IKZK,Hardware,India,DL,INR,179751.39,18,32355.25,10,17975.14,161776.25,194131.5,NEFT,45,Paid,2026-06-08,2026-07-23,Cloud Storage Expansion,142,Low,True,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005510,PO-2026-005510,VEN1008,Bluechip Electronics,19GPPXD3824VWZ6,Hardware,India,WB,INR,235984.08,18,42477.13,5,11799.2,224184.88,266662.01,NEFT,45,Paid,2025-09-11,2025-10-26,Business Analytics Consulting,129,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005511,PO-2026-005511,VEN1072,Delta Industries,29VUDMV2735U3ZX,Cloud Services,India,KA,INR,70729.97,18,12731.39,0,0.0,70729.97,83461.36,UPI,30,Processing,2025-12-08,2026-01-07,Software License Renewal,57,High,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005512,PO-2026-005512,VEN1007,Vision Private Limited,INVALIDGST,Maintenance,India,RJ,INR,47051.57,18,7961.99,5,2352.58,44698.99,53168.27,NEFT,60,Pending,2026-04-04,2026-06-03,Annual Maintenance Contract,139,Low,False,0,0,0,1,0,0,0,0,0,45,0
INV-2026-005513,PO-2026-005513,VEN1028,Bluechip Consulting,08EHVXE8524XGZP,Maintenance,India,RJ,INR,53503.25,18,9630.58,10,5350.33,48152.92,57783.5,RTGS,60,Paid,2025-11-06,2026-01-05,Server Upgrade,94,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005514,PO-2026-005514,VEN1046,Bluechip Technologies,08MQJPC5354YVZT,Electronics,India,RJ,INR,19387.77,28,5428.58,10,1938.78,17448.99,22877.57,NEFT,45,Processing,2025-11-27,2026-01-11,Desktop Computer Purchase,148,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005515,PO-2026-005515,VEN1019,Zenith Solutions,INVALIDGST,Office Supplies,India,TS,INR,8973.63,12,1076.84,0,0.0,8973.63,10050.47,Cheque,30,Failed,2026-05-08,2026-06-07,Network Switch Installation,143,Low,False,0,0,0,0,0,0,1,0,0,40,0
INV-2026-005516,PO-2026-005516,VEN1010,Vision Networks,INVALIDGST,Maintenance,India,TS,INR,31192.34,18,5614.62,10,3119.23,28073.11,33687.73,RTGS,30,Failed,2026-05-07,2026-06-06,Printer Cartridge Supply,33,Low,True,0,0,0,0,0,0,1,0,0,75,1
INV-2026-005517,PO-2026-005517,VEN1082,Zenith Services,07AOEQV5055IKZK,Hardware,India,DL,INR,218134.08,18,39264.13,0,0.0,218134.08,257398.21,NEFT,15,Pending,2025-07-17,2025-08-01,Network Switch Installation,142,Low,True,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005518,PO-2026-005518,VEN1025,Nova Consulting,08KYUQK9985WOZU,Consulting,India,RJ,INR,189760.63,18,34156.91,5,9488.03,180272.6,214429.51,UPI,15,Pending,2026-01-07,2026-01-22,Software License Renewal,72,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005519,PO-2026-005519,VEN1092,Skyline Software,19LHLPZ4729E6ZM,Electronics,India,WB,INR,40782.95,28,11419.23,0,0.0,40782.95,52202.18,Cheque,15,Paid,2026-05-26,2026-06-10,Database Consulting,126,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005520,PO-2026-005520,VEN1093,Delta Consulting,29RXJXL8054I8Z2,Cloud Services,India,KA,INR,59667.64,18,10740.18,5,2983.38,56684.26,67424.44,Cheque,15,Overdue,2025-12-16,2025-12-31,Desktop Computer Purchase,80,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005521,PO-2026-000495,VEN1012,Vision Software,27YEIEX0493VBZ5,Networking,India,MH,INR,103955.25,18,18711.94,5,5197.76,98757.49,117469.43,Cheque,30,Overdue,2026-01-20,2026-02-19,Software License Renewal,111,High,False,0,1,1,0,0,0,0,0,0,20,0
INV-2026-005522,PO-2026-005522,VEN1074,Prime Networks,19ECCYD6459RYZR,Software,India,WB,INR,30766.63,18,5537.99,0,0.0,30766.63,36304.62,RTGS,15,Pending,2026-06-02,2026-06-17,Office Furniture Purchase,106,Low,True,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005523,PO-2026-005523,VEN1047,Vision Systems,08NGQTG4112B8ZN,Software,India,RJ,INR,66979.61,18,12056.33,10,6697.96,60281.65,72337.98,Bank Transfer,30,Pending,2026-06-10,2026-07-10,Cyber Security Audit,89,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005524,PO-2026-005524,VEN1017,Future Systems,33VKSAT0710FGZG,Software,India,TN,INR,57771.46,18,10398.86,5,2888.57,54882.89,65281.75,UPI,15,Pending,2026-05-02,2026-05-17,Network Switch Installation,79,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005525,PO-2026-005525,VEN1054,Vision Enterprises,24EYKZA5476N1Z7,Office Supplies,India,GJ,INR,37582.97,12,4509.96,5,1879.15,35703.82,40213.78,RTGS,45,Paid,2026-06-22,2026-08-06,Printer Cartridge Supply,142,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005526,PO-2026-005526,VEN1005,Future Private Limited,33HGUCP0802RKZD,Cloud Services,India,TN,INR,25247.02,18,4544.46,5,1262.35,23984.67,28529.13,NEFT,60,Overdue,2026-05-01,2026-06-30,Office Furniture Purchase,111,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005527,PO-2026-005527,VEN1040,Quantum Consulting,33NJZSC7551X9Z8,Office Supplies,India,TN,INR,35141.68,12,4217.0,0,0.0,35141.68,39358.68,UPI,60,Processing,2025-11-12,2026-01-11,Laptop Procurement,74,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005528,PO-2026-005528,VEN1071,Prime Private Limited,08JSTUJ1844I6ZR,Consulting,India,RJ,INR,91768.96,18,16518.41,10,9176.9,82592.06,99110.47,Bank Transfer,30,Overdue,2025-10-18,2025-11-17,Software License Renewal,60,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005529,PO-2026-005529,VEN1043,Bluechip Industries,27OCDXD6013QCZ2,Office Supplies,India,MH,INR,32764.52,12,3931.74,10,3276.45,29488.07,33419.81,NEFT,45,Overdue,2026-04-15,2026-05-30,Annual Maintenance Contract,44,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005530,PO-2026-005530,VEN1019,Zenith Solutions,36EHUCM1069QSZP,Office Supplies,India,TS,INR,11976.33,12,1437.16,5,598.82,11377.51,12814.67,Cheque,60,Overdue,2026-04-15,2026-06-14,Printer Cartridge Supply,143,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005531,PO-2026-005531,VEN1085,Alpha Networks,19RIMMZ4392DJZ8,Maintenance,India,WB,INR,38641.04,18,6955.39,0,0.0,38641.04,45596.43,Bank Transfer,30,Overdue,2026-05-29,2026-06-28,Cyber Security Audit,146,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005532,PO-2026-005532,VEN1078,Skyline Enterprises,36WPXPN1075V5ZQ,Maintenance,India,TS,INR,61107.81,18,10999.41,10,6110.78,54997.03,65996.44,Bank Transfer,15,Overdue,2025-12-19,2026-01-03,Printer Cartridge Supply,106,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005533,PO-2026-005533,VEN1058,Prime Industries,19KPLFJ5654V5ZI,Networking,India,WB,INR,186122.38,18,33502.03,10,18612.24,167510.14,201012.17,UPI,60,Processing,2025-07-24,2025-09-22,Network Switch Installation,65,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005534,PO-2026-005534,VEN1062,Sigma Technologies,36NGPFO2252SWZ1,Software,India,TS,INR,30997.95,18,5579.63,5,1549.9,29448.05,35027.68,Bank Transfer,15,Paid,2026-04-04,2026-04-19,Cloud Infrastructure Subscription,94,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005535,PO-2026-005535,VEN1036,Skyline Private Limited,33RNNES2178L3Z4,Hardware,India,TN,INR,203735.4,18,36672.37,0,0.0,203735.4,240407.77,RTGS,60,Pending,2026-03-26,2026-05-25,Database Consulting,121,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005536,PO-2026-005536,VEN1022,Unknown Vendor,08BGOOI3744QZZV,Cloud Services,India,RJ,INR,185917.28,18,10250.61,5,2847.39,54100.45,64351.06,Bank Transfer,60,Failed,2025-10-15,2025-10-09,Cloud Infrastructure Subscription,46,Medium,False,0,0,1,0,1,1,1,1,0,50,0
INV-2026-005537,PO-2026-005537,VEN1042,Sigma Private Limited,24SPHQM4950W7ZT,Hardware,India,GJ,INR,128244.06,18,23083.93,10,12824.41,115419.65,138503.58,UPI,60,Processing,2026-06-16,2026-08-15,Office Furniture Purchase,133,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005538,PO-2026-005538,VEN1019,Zenith Solutions,36EHUCM1069QSZP,Office Supplies,India,TS,INR,49624.52,12,1284.61,0,0.0,10705.05,11989.66,Cheque,45,Failed,2025-08-29,2025-10-13,Cyber Security Audit,143,Low,False,0,0,1,0,0,1,1,0,0,35,0
INV-2026-005539,PO-2026-005539,VEN1062,Sigma Technologies,36NGPFO2252SWZ1,Software,India,TS,INR,23431.75,18,4217.72,10,2343.18,21088.57,25306.29,Bank Transfer,45,Pending,2026-05-06,2026-06-20,Cyber Security Audit,94,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005540,PO-2026-005540,VEN1071,Prime Private Limited,08JSTUJ1844I6ZR,Consulting,India,RJ,INR,195892.69,18,16641.38,0,0.0,92452.09,109093.47,Bank Transfer,15,Processing,2026-05-16,2026-05-31,Desktop Computer Purchase,60,Medium,False,0,0,1,0,0,1,0,0,0,20,0
INV-2026-005541,PO-2026-005541,VEN1068,Sigma Consulting,08DYFMB3906CFZC,Software,India,RJ,USD,59814.97,18,17247.33,5,2990.75,56824.22,67590.91,NEFT,60,Paid,2026-06-10,2026-05-23,Annual Maintenance Contract,125,Low,False,0,0,1,1,1,0,0,0,1,35,0
INV-2026-005542,PO-2026-005542,VEN1050,Prime Software,19OVPOL1587RSZD,Consulting,India,WB,INR,61075.14,18,10993.53,0,0.0,61075.14,72068.67,NEFT,60,Overdue,2026-02-06,2026-04-07,Database Consulting,146,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005543,PO-2026-005543,VEN1049,ABC Enterprises,27FAVKH7373L9ZD,Consulting,India,MH,INR,164767.0,18,29658.06,5,8238.35,156528.65,186186.71,Bank Transfer,45,Paid,2026-04-01,2026-05-16,Printer Cartridge Supply,107,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-008939,PO-2026-005544,VEN1047,Vision Systems,INVALIDGST,Software,India,RJ,INR,90694.99,18,16325.1,0,0.0,90694.99,107020.09,Bank Transfer,60,Failed,2026-01-19,2026-03-20,Cloud Infrastructure Subscription,89,Low,False,1,0,0,0,0,0,1,0,0,70,1
INV-2026-005545,PO-2026-005545,VEN1049,ABC Enterprises,27FAVKH7373L9ZD,Consulting,India,MH,INR,109965.15,18,19793.73,10,10996.51,98968.64,118762.37,Bank Transfer,45,Processing,2025-09-16,2025-10-31,Cloud Infrastructure Subscription,107,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005546,PO-2026-005546,VEN1070,Delta Services,27ELCFF1383N8ZX,Consulting,India,MH,INR,97080.27,18,17474.45,0,0.0,97080.27,114554.72,NEFT,60,Overdue,2025-09-04,2025-11-03,Printer Cartridge Supply,144,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005547,PO-2026-005547,VEN1002,Alpha Industries,29KUGZG1766CWZ8,Office Supplies,India,KA,INR,20196.8,12,2423.62,0,0.0,20196.8,22620.42,RTGS,60,Paid,2025-12-04,2026-02-02,Business Analytics Consulting,38,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005548,PO-2026-005548,VEN1069,Vertex Corporation,07LHRNK4158FSZL,Consulting,India,DL,INR,121843.68,18,21931.86,0,0.0,121843.68,143775.54,NEFT,60,Pending,2026-06-20,2026-08-19,IT Infrastructure Upgrade,113,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005549,PO-2026-005549,VEN1084,Tech Private Limited,19KMOTL3101WNZP,Maintenance,India,WB,INR,27094.02,18,4876.92,10,2709.4,24384.62,29261.54,NEFT,45,Failed,2026-05-16,2026-06-30,Firewall Installation,105,High,False,0,0,1,0,0,0,1,0,0,15,0
INV-2026-005550,PO-2026-005550,VEN1045,Apex Systems,29WJSTJ1658USZJ,Cloud Services,India,KA,INR,112882.41,18,37791.78,5,5644.12,107238.29,127557.12,UPI,45,Pending,2025-08-15,2025-09-29,Business Analytics Consulting,116,Medium,False,0,0,1,1,0,0,0,0,0,20,0
INV-2026-005551,PO-2026-002042,VEN1054,Unknown Vendor,INVALIDGST,Office Supplies,India,GJ,INR,43179.26,12,8657.4,10,4317.93,38861.33,44042.84,RTGS,30,Processing,2025-11-05,2025-12-05,Annual Maintenance Contract,142,Low,False,0,1,0,1,0,0,0,1,0,65,0
INV-2026-005552,PO-2026-005552,VEN1082,Zenith Services,INVALIDGST,Hardware,India,DL,INR,176572.72,18,17584.75,0,0.0,176572.72,208355.81,NEFT,15,Pending,2026-05-10,2026-05-09,Laptop Procurement,142,Low,True,0,0,0,1,1,0,0,0,0,95,1
INV-2026-005553,PO-2026-005553,VEN1069,Vertex Corporation,07LHRNK4158FSZL,Consulting,India,DL,INR,162942.35,18,29329.62,5,8147.12,154795.23,184124.85,NEFT,45,Processing,2025-10-24,2025-12-08,Cyber Security Audit,113,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005554,PO-2026-005554,VEN1001,ABC Software,27TGNMH8774S3ZS,Software,India,MH,INR,38864.02,18,6995.52,5,1943.2,36920.82,43916.34,UPI,15,Paid,2025-07-25,2025-08-09,Business Analytics Consulting,87,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005555,PO-2026-005555,VEN1049,ABC Enterprises,27FAVKH7373L9ZD,Consulting,India,MH,INR,148805.65,18,26785.02,10,14880.57,133925.08,160710.1,Bank Transfer,45,Paid,2025-12-08,2026-01-22,Software License Renewal,107,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005556,PO-2026-005556,VEN1036,Skyline Private Limited,33RNNES2178L3Z4,Hardware,India,TN,INR,299279.99,18,53870.4,5,14964.0,284315.99,338186.39,RTGS,60,Pending,2026-03-27,2026-05-26,IT Infrastructure Upgrade,121,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005557,PO-2026-005557,VEN1049,ABC Enterprises,27FAVKH7373L9ZD,Consulting,India,MH,INR,153654.26,18,27657.77,10,15365.43,138288.83,165946.6,Bank Transfer,30,Pending,2025-10-31,2025-11-30,Office Furniture Purchase,107,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005558,PO-2026-005558,VEN1057,Skyline Technologies,19WISHG7936KXZA,Networking,India,WB,INR,134254.04,18,24165.73,5,6712.7,127541.34,151707.07,RTGS,15,Overdue,2026-04-15,2026-04-30,Cloud Infrastructure Subscription,149,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005559,PO-2026-005559,VEN1037,Vertex Industries,36LWHXI7363K2ZE,Hardware,India,TS,INR,140430.48,18,25277.49,10,14043.05,126387.43,151664.92,NEFT,60,Paid,2026-05-13,2026-07-12,Printer Cartridge Supply,146,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005560,PO-2026-005560,VEN1076,Vision Consulting,36GZEAX1029KBZU,Maintenance,India,TS,INR,61356.55,18,11044.18,0,0.0,61356.55,72400.73,UPI,30,Paid,2025-08-24,2025-09-23,Business Analytics Consulting,55,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005561,PO-2026-005561,VEN1019,Zenith Solutions,36EHUCM1069QSZP,Office Supplies,India,TS,INR,8954.66,12,1074.56,5,447.73,8506.93,9581.49,Cheque,60,Processing,2025-08-19,2025-10-18,Cyber Security Audit,143,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005562,PO-2026-009219,VEN1049,Unknown Vendor,27FAVKH7373L9ZD,Consulting,India,MH,GBP,142241.64,18,25603.5,10,14224.16,128017.48,153620.98,Bank Transfer,45,Processing,2025-10-05,2025-11-19,Business Analytics Consulting,107,Low,False,0,1,1,0,0,0,0,1,1,20,0
INV-2026-005563,PO-2026-005563,VEN1077,Sigma Software,INVALIDGST,Networking,India,MH,INR,60259.38,18,10846.69,0,0.0,60259.38,71106.07,NEFT,30,Paid,2026-01-05,2026-02-04,Network Switch Installation,112,Medium,False,0,0,0,0,0,0,0,0,0,25,0
INV-2026-005564,PO-2026-005564,VEN1080,Skyline Electronics,19NJTHC4553O3Z3,Cloud Services,India,WB,INR,54546.43,18,9818.36,0,0.0,54546.43,64364.79,Cheque,45,Overdue,2025-08-19,2025-10-03,Network Switch Installation,87,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005210,PO-2026-005278,VEN1054,Vision Enterprises,24EYKZA5476N1Z7,Office Supplies,India,GJ,INR,33700.38,12,4044.05,0,0.0,33700.38,37744.43,RTGS,30,Failed,2025-08-16,2025-09-15,Cyber Security Audit,142,Low,False,1,1,1,0,0,0,1,0,0,65,0
INV-2026-002265,PO-2026-008028,VEN1041,Tech Systems,36XOQRC5859VQZ8,Networking,India,TS,INR,153552.63,18,27639.47,10,15355.26,138197.37,165836.84,UPI,45,Overdue,2025-07-04,2025-08-18,Cloud Infrastructure Subscription,135,Low,False,1,1,1,0,0,0,0,0,0,50,0
INV-2026-005567,PO-2026-005567,VEN1079,ABC Services,27FHAVA5070RQZZ,Office Supplies,India,MH,INR,18450.93,12,2214.11,0,0.0,18450.93,20665.04,Cheque,60,Overdue,2025-08-29,2025-10-28,Business Analytics Consulting,34,High,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005568,PO-2026-005568,VEN1082,Zenith Services,07AOEQV5055IKZK,Hardware,India,DL,INR,134880.61,18,24278.51,0,0.0,134880.61,159159.12,NEFT,30,Pending,2025-10-30,2025-11-29,Firewall Installation,142,Low,True,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005569,PO-2026-002219,VEN1082,Zenith Services,07AOEQV5055IKZK,Hardware,India,DL,INR,174159.46,18,31348.7,10,17415.95,156743.51,188092.21,NEFT,60,Failed,2026-05-01,2026-06-30,Cloud Storage Expansion,142,Low,True,0,1,1,0,0,0,1,0,0,70,1
INV-2026-000772,PO-2026-005570,VEN1000,Unknown Vendor,33UBSDD5851HRZW,Networking,India,TN,INR,134496.16,18,21768.27,5,6724.81,127771.35,151980.66,NEFT,15,Processing,2026-03-08,2026-02-24,Database Consulting,110,Low,False,1,0,1,1,1,0,0,1,0,65,0
INV-2026-005571,PO-2026-005571,VEN1006,Global Electronics,08NTUQU7662LLZA,Electronics,India,RJ,INR,86795.73,28,24302.8,5,4339.79,82455.94,106758.74,UPI,15,Overdue,2025-10-03,2025-10-18,Office Furniture Purchase,110,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-004466,PO-2026-005572,VEN1088,Quantum Solutions,INVALIDGST,Software,India,RJ,GBP,52333.28,18,9419.99,0,0.0,52333.28,61753.27,Cheque,15,Pending,2026-05-07,2026-05-01,Firewall Installation,88,High,False,1,0,0,0,1,0,0,0,1,70,1
INV-2026-005573,PO-2026-005573,VEN1011,Apex Consulting,07PBPPU2079O4ZS,Hardware,India,DL,EUR,523347.28,18,74921.3,0,0.0,199089.94,234926.13,NEFT,15,Failed,2025-11-06,2025-11-21,Cloud Storage Expansion,130,Low,False,0,0,1,1,0,1,1,0,1,55,0
INV-2026-005574,PO-2026-005574,VEN1040,Quantum Consulting,33NJZSC7551X9Z8,Office Supplies,India,TN,INR,26182.91,12,3141.95,0,0.0,26182.91,29324.86,UPI,60,Paid,2026-01-22,2026-03-23,IT Infrastructure Upgrade,74,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005575,PO-2026-005575,VEN1008,Bluechip Electronics,19GPPXD3824VWZ6,Hardware,India,WB,INR,220790.19,18,39742.23,0,0.0,220790.19,260532.42,NEFT,45,Paid,2025-12-04,2026-01-18,Software License Renewal,129,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005576,PO-2026-005576,VEN1053,Apex Services,24RYIGR1720YJZQ,Consulting,India,GJ,INR,94703.98,18,17046.72,5,4735.2,89968.78,107015.5,RTGS,60,Processing,2025-10-30,2025-12-29,Database Consulting,72,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005577,PO-2026-005577,VEN1058,Prime Industries,19KPLFJ5654V5ZI,Networking,India,WB,INR,163551.64,18,29439.3,10,16355.16,147196.48,176635.78,UPI,30,Pending,2026-05-04,2026-06-03,Firewall Installation,65,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005578,PO-2026-005578,VEN1092,Skyline Software,19LHLPZ4729E6ZM,Electronics,India,WB,INR,23536.53,28,6590.23,5,1176.83,22359.7,28949.93,Cheque,60,Overdue,2025-09-06,2025-11-05,Laptop Procurement,126,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005579,PO-2026-007172,VEN1068,Sigma Consulting,INVALIDGST,Software,India,RJ,GBP,177383.98,18,10117.38,5,2810.38,53397.29,63514.67,NEFT,15,Paid,2025-11-29,2025-12-14,Business Analytics Consulting,125,Low,False,0,1,0,0,0,1,0,0,1,65,0
INV-2026-005580,PO-2026-005580,VEN1067,Quantum Software,36WZMDQ0977J1ZC,Consulting,India,TS,INR,77371.27,18,13926.83,10,7737.13,69634.14,83560.97,RTGS,30,Paid,2026-05-23,2026-06-22,Printer Cartridge Supply,100,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005581,PO-2026-005581,VEN1071,Prime Private Limited,08JSTUJ1844I6ZR,Consulting,India,RJ,INR,119460.64,18,21502.92,10,11946.06,107514.58,129017.5,Bank Transfer,45,Overdue,2025-11-17,2026-01-01,Database Consulting,60,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005582,PO-2026-005582,VEN1030,Nova Enterprises,19KVPRF7777MJZQ,Cloud Services,India,WB,INR,50317.31,18,9057.12,5,2515.87,47801.44,56858.56,Bank Transfer,15,Processing,2026-01-05,2026-01-20,Software License Renewal,93,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005583,PO-2026-005583,VEN1025,Nova Consulting,08KYUQK9985WOZU,Consulting,India,RJ,INR,138828.79,18,24989.18,5,6941.44,131887.35,156876.53,UPI,15,Overdue,2025-12-08,2025-12-23,Server Upgrade,72,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005584,PO-2026-005584,VEN1050,Prime Software,19OVPOL1587RSZD,Consulting,India,WB,INR,58244.15,18,10483.95,10,5824.42,52419.73,62903.68,NEFT,60,Overdue,2026-02-24,2026-04-25,Desktop Computer Purchase,146,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005585,PO-2026-005585,VEN1059,Global Consulting,27EHCKP6509LXZ9,Networking,India,MH,INR,35327.35,18,6358.92,10,3532.74,31794.61,38153.53,Bank Transfer,60,Paid,2025-10-26,2025-12-25,Software License Renewal,121,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005586,PO-2026-005586,VEN1078,Skyline Enterprises,36WPXPN1075V5ZQ,Maintenance,India,TS,INR,65273.16,18,11749.17,10,6527.32,58745.84,70495.01,Bank Transfer,15,Paid,2026-03-01,2026-03-16,Desktop Computer Purchase,106,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005587,PO-2026-005587,VEN1001,ABC Software,27TGNMH8774S3ZS,Software,India,MH,INR,62997.12,18,11339.48,5,3149.86,59847.26,71186.74,UPI,60,Pending,2026-01-02,2026-03-03,Cyber Security Audit,87,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-008620,PO-2026-007869,VEN1046,Unknown Vendor,08MQJPC5354YVZT,Electronics,India,RJ,INR,19383.46,28,5427.37,0,0.0,19383.46,24810.83,NEFT,30,Paid,2026-01-28,2026-01-18,Laptop Procurement,148,Low,False,1,1,1,0,1,0,0,1,0,65,0
